cruise,station,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,c13,c13f,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,10,996.4,984,0.0785,0.0338331,34.671,2,1,27.8389,32.549,37.1531,41.6528,46.0495,28.249,211.452,2,1,137.038,2,33.7,2,1,-9999,9,126.164,2,1,2.2932,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,11,597.9,591,0.2544,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,12,597.9,591,0.2534,0.22784,34.678,2,1,27.8339,32.5382,37.1367,41.6308,46.0222,28.2163,197.482,2,1,149.239,2,34.3,2,1,-9999,9,125.154,2,1,2.3324,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,13,397.7,393,0.3614,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,34.4,2,1,-9999,9,122.053,2,1,2.2932,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,14,277.7,275,0.4004,0.388984,34.677,2,1,27.8239,32.5235,37.1173,41.6069,45.994,28.182,193.965,2,1,151.317,2,34.3,2,1,-9999,9,116.841,2,1,2.3422,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,15,277.7,275,0.4024,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,16,199.8,198,-0.3665,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,33.1,2,1,0.01,2,102.214,2,1,2.2344,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,17,149.4,148,-0.9249,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,31.9,2,1,0.05,2,91.596,2,1,2.1364,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,18,100.2,99,-1.8306,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,29.8,2,1,0.21,2,76.5714,2,1,2.009,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,19,74.5,74,-1.8456,-9999,34.478,0,1,-9999,-9999,-9999,-9999,-9999,28.0637,301.1,0,1,-9999,9,29.8003,0,1,-9999,9,76.0716,0,1,1.98944,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,20,74.6,74,-1.8436,-1.84506,34.478,2,1,27.7579,32.5274,37.1895,41.7454,46.1964,28.0636,301.098,2,1,65.7344,2,29.8,2,1,0.21,2,76.0716,2,1,1.9894,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,21,49.4,49,-1.8456,-9999,34.478,0,1,-9999,-9999,-9999,-9999,-9999,28.0626,301.098,0,1,-9999,9,29.9,0,1,-9999,9,76.0716,0,1,2.0286,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,22,49.4,49,-1.8446,-1.84555,34.478,2,1,27.7579,32.5274,37.1896,41.7455,46.1964,28.0626,301.098,2,1,65.7393,2,29.9,2,1,0.21,2,76.0716,2,1,2.0286,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,23,8,8,-1.8526,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,161,1,1989,9,22,14,47,-65.4,-40.3,4756.3,4746.3,24,8,8,-1.8516,-1.85175,34.479,2,1,27.7589,32.5286,37.1909,41.747,46.1981,28.0626,302.103,2,1,64.7928,2,29.8,2,1,0.21,2,76.0716,2,1,2.0188,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,1,4724.5,4627,-0.5817,-9999,-9999,9,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,2,4672,4576,-0.5716,-0.899028,34.638,2,1,27.856,32.5946,37.2266,41.7531,46.1758,28.4366,255.672,2,1,101.547,2,32.3,2,1,-9999,9,120.452,2,1,2.1952,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,3,4671,4575,-0.5767,-9999,34.6381,0,1,-9999,-9999,-9999,-9999,-9999,28.4379,255.592,0,1,-9999,9,32.3041,0,1,-9999,9,120.428,0,1,2.19551,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,4,4625.1,4530,-0.5426,-0.866064,34.643,2,1,27.8587,32.5963,37.2272,41.7527,46.1745,28.4343,253.26,2,1,103.634,2,32.4,2,1,0,2,119.35,2,1,2.205,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,5,4571.2,4478,-0.5336,-9999,34.646,0,1,-9999,-9999,-9999,-9999,-9999,28.4341,253.571,0,1,-9999,9,32.3003,0,1,-9999,9,118.075,0,1,2.205,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,6,4569.9,4477,-0.5336,-0.85158,34.646,2,1,27.8606,32.5977,37.2281,41.7532,46.1745,28.4341,253.561,2,1,103.187,2,32.3,2,1,0,2,118.045,2,1,2.205,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,7,4502.2,4411,-0.5226,-0.833876,34.646,2,1,27.8598,32.5964,37.2263,41.7509,46.1717,28.43,252.958,2,1,103.623,2,32.3,2,1,-9999,9,117.249,2,1,2.205,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,8,4006.3,3930,-0.4195,-0.684031,34.651,2,1,27.8575,32.5894,37.2148,41.7351,46.1516,28.4011,247.431,2,1,107.728,2,32.4,2,1,-9999,9,121.655,2,1,2.1952,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,9,4006.2,3930,-0.4195,-9999,34.651,0,1,-9999,-9999,-9999,-9999,-9999,28.4011,247.43,0,1,-9999,9,32.4,0,1,-9999,9,121.655,0,1,2.1952,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,10,3502.8,3440,-0.3775,-0.595882,34.654,2,1,27.8561,32.5853,37.208,41.7257,46.1398,28.3842,244.316,2,1,110.011,2,32.4,2,1,-9999,9,121.553,2,1,2.205,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,11,3000.3,2950,-0.3274,-0.503371,34.657,2,1,27.8543,32.5807,37.2007,41.7156,46.1272,28.366,240.396,2,1,113.061,2,32.5,2,1,-9999,9,122.053,2,1,2.2246,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,12,2756.4,2711,-0.3014,-0.458084,34.659,2,1,27.8538,32.5788,37.1974,41.7111,46.1214,28.3576,237.482,2,1,115.55,2,32.5,2,1,0,2,122.655,2,1,2.2246,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,13,2499.5,2460,-0.2754,-0.412634,34.658,2,1,27.8509,32.5745,37.1918,41.7042,46.1132,28.3443,236.577,2,1,116.037,2,32.8,2,1,0,2,122.655,2,1,2.2148,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,14,2248.3,2214,-0.2413,-0.360594,34.659,2,1,27.8492,32.5712,37.187,41.6979,46.1055,28.3321,235.27,2,1,116.86,2,32.9,2,1,0.02,2,123.155,2,1,2.2442,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,15,2002,1973,-0.2044,-0.307023,34.66,2,1,27.8474,32.5678,37.182,41.6914,46.0975,28.3194,233.361,2,1,118.273,2,33,2,1,0,2,123.451,2,1,2.2344,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,16,1497.1,1477,-0.0813,-0.153019,34.666,2,1,27.8446,32.5603,37.17,41.6749,46.0767,28.2892,223.21,2,1,126.994,2,33.2,2,1,0,2,124.46,2,1,2.2344,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,17,994.7,983,0.0915,0.046815,34.673,2,1,27.8398,32.5495,37.1533,41.6525,46.0488,28.2508,210.548,2,1,137.82,2,33.7,2,1,-9999,9,125.358,2,1,2.2932,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,18,752.5,744,0.1925,0.159679,34.676,2,1,27.8361,32.5424,37.1429,41.6389,46.0322,28.2291,203.211,2,1,144.129,2,33.9,2,1,-9999,9,124.96,2,1,2.2932,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,19,496,491,0.3144,0.293394,34.68,2,1,27.8318,32.5342,37.1307,41.623,46.0126,28.2069,195.473,2,1,150.655,2,34.3,2,1,-9999,9,123.155,2,1,2.3324,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,20,296.8,294,0.3724,0.360217,34.678,2,1,27.8264,32.5268,37.1214,41.6119,45.9997,28.19,195.271,2,1,150.264,2,34.4,2,1,-9999,9,118.147,2,1,2.3324,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,21,98.1,97,-1.8566,-1.85853,34.477,2,1,27.7574,32.5274,37.1899,41.7462,46.1976,28.0634,298.786,2,1,68.1822,2,29.7,2,1,0.22,2,75.3678,2,1,2.009,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,22,73,72,-1.8616,-1.86302,34.477,2,1,27.7575,32.5277,37.1903,41.7468,46.1982,28.0626,-9999,9,1,-9999,9,29.7,2,1,0.22,2,75.3678,2,1,1.9894,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,23,48.5,48,-1.8666,-1.86753,34.477,2,1,27.7577,32.5279,37.1908,41.7473,46.1989,28.0618,298.987,2,1,68.0704,2,29.8,2,1,0.23,2,75.5616,2,1,2.0286,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,162,1,1989,9,23,8,37,-65.6333,-39.2167,4734.5,4724.5,24,9.3,9,-1.8686,-1.86877,34.476,2,1,27.7569,32.5272,37.1901,41.7467,46.1983,28.0587,298.987,2,1,68.0856,2,29.7,2,1,0.21,2,75.5616,2,1,1.9992,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,163,1,1989,9,23,15,20,-65.6667,-38.75,4725.6,4715.6,1,4715.6,4618,-0.5837,-0.915348,34.637,2,1,27.8559,32.595,37.2274,41.7545,46.1776,28.4394,254.365,2,1,103.011,2,32.4,2,1,0.02,2,121.258,2,1,2.2148,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,163,1,1989,9,23,15,20,-65.6667,-38.75,4725.6,4715.6,2,4714.8,4617,-0.5837,-0.915263,34.637,2,1,27.8559,32.595,37.2274,41.7544,46.1776,28.4394,254.265,2,1,103.111,2,32.3,2,1,-9999,9,121.258,2,1,2.2148,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
4,163,1,1989,9,23,15,20,-65.6667,-38.75,4725.6,4715.6,3,4666.4,4570,-0.5686,-9999,34.637,0,1,-9999,-9999,-9999,-9999,-9999,28.4348,252.781,0,1,-9999,9,32.3717,0,1,-9999,9,123.862,0,1,2.22455,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
